BPUIC;BEZEICHNUNG_OFFIZIELL;GEMEINDENAME;BFS_NUMMER;KANTONSKUERZEL;E_WGS84;N_WGS84
8502164;Gontenschwil;Gontenschwil;4135.0;AG;8.14478999;47.2804
8508217;Schachen LU;Werthenstein;1009.0;LU;8.14325893;47.03797339
8502031;Hallwil;Hallwil;4197.0;AG;8.17594946;47.32863876
8501366;Paccot;Montreux;5886.0;VD;6.962689999999999;46.43776
8504024;Villaz-St-Pierre;Villaz-Saint-Pierre;2111.0;FR;6.96064288;46.72058042
8504123;Corcelles-Nord;Corcelles-près-Payerne;5816.0;VD;6.96029447;46.83526212
8501482;Leysin-Feydey;Leysin;5407.0;VD;7.00836001;46.344440000000006
8500167;Les Breuleux-Eglise;Les Breuleux;6743.0;JU;7.00241;47.21310998
8501562;Salvan;Salvan;6218.0;VS;7.02104949;46.121612400000004
8501404;Evionnaz;Evionnaz;6213.0;VS;7.02551815;46.16925438
8530799;Meiringen Alpbach;Meiringen;785.0;BE;8.19000999;46.72311002
8502009;Sempach-Neuenkirch;Neuenkirch;1093.0;LU;8.19597906;47.1160532
8501670;Niederwald;Goms;6077.0;VS;8.19021;46.43533
8502211;Hendschiken;Hendschiken;4198.0;AG;8.207388700000001;47.38943108
8501952;Iselle di Trasquera;;;;8.20701407;46.20700858
8501668;Biel (Goms);Goms;6077.0;VS;8.21942;46.45504999
8503411;Koblenz Dorf;Koblenz;4310.0;AG;8.2401639;47.60938609
8503503;Turgi;Turgi;4042.0;AG;8.25345865;47.49175732
8501951;Varzo;;;;8.24514013;46.20631012
8504026;Cottens;Cottens (FR);2186.0;FR;7.03479432;46.75121264
8504126;Avenches;Avenches;5451.0;VD;7.04092532;46.8846016
8503410;Rietheim;Rietheim;4316.0;AG;8.27732795;47.6007501
8501490;Fontannaz-Seulaz;Bex;5402.0;VD;7.05585;46.2676
8500165;Le Pied-d'Or;Tramelan;446.0;BE;7.05629;47.22203999
8502028;Emmenbrücke Gersag;Emmen;1024.0;LU;8.27682008;47.07831417
8504067;La Tour-de-Trême;Bulle;2125.0;FR;7.06424001;46.60853
8516353;Baldegg Kloster;Hochdorf;1031.0;LU;8.28059754;47.18061602
8501727;La Clairière;Ollon;5409.0;VD;7.068;46.288340000000005
8501497;Col-de-Soud;Ollon;5409.0;VD;7.069539999999999;46.30494
8501498;Bouquetins;Ollon;5409.0;VD;7.07234;46.3164
8501664;Geschinen;Goms;6077.0;VS;8.282110000000001;46.49165
8502042;Hochdorf Schönau;Hochdorf;1031.0;LU;8.29873364;47.16456931
8504069;Les Marches;Bulle;2125.0;FR;7.09126999;46.60297
8504226;La Neuveville;La Neuveville;723.0;BE;7.09523241;47.06283278
8516351;Kriens Mattenhof;Kriens;1059.0;LU;8.30237;47.02661
8504139;Belfaux CFF;Belfaux;2175.0;FR;7.10623014;46.81692462
8501476;Les Aviolats;Ormont-Dessus;5411.0;VD;7.11316001;46.35297
8508319;Horw;Horw;1058.0;LU;8.30697001;47.01746999
8593775;Les Nicolets;Ormont-Dessus;5411.0;VD;7.11954;46.354459999999996
8504186;Münchenwiler-Courgevaux;Münchenwiler;669.0;BE;7.11622999;46.9109
8508318;Hergiswil;Hergiswil (NW);1507.0;NW;8.31017;46.98261
8501198;Château-d'Oex La Palaz;Château-d'Oex;5841.0;VD;7.14383437;46.47589995
8504484;Müntschemier;Müntschemier;498.0;BE;7.14243888;46.99332303
8593774;La Faverge;Ormont-Dessus;5411.0;VD;7.14712;46.35492999
8504100;Fribourg/Freiburg;Fribourg;2196.0;FR;7.15104688;46.80314818
8500199;Combe-Tabeillon;Haute-Sorne;6729.0;JU;7.158460000000001;47.3138
8500124;St-Ursanne;Clos du Doubs;6808.0;JU;7.16595705;47.3677029
8504304;Sonceboz-Sombeval;Sonceboz-Sombeval;444.0;BE;7.16876358;47.19514834
8504466;Siselen-Finsterhennen;Finsterhennen;493.0;BE;7.18039001;47.03114999
8504464;Hagneck;Hagneck;736.0;BE;7.18807;47.05827999
8504101;Düdingen;Düdingen;2293.0;FR;7.18975321;46.85105246
8504229;Tüscherz;Twann-Tüscherz;756.0;BE;7.19731837;47.11500774
8516444;Kerzers Papiliorama;Kerzers;2265.0;FR;7.19928145;46.98977373
8505593;Masera;;;;8.32380206;46.1319029
8502275;Widen Heinrüti;Widen;4081.0;AG;8.35487063;47.36192528
8503319;Niederweningen;Niederweningen;91.0;ZH;8.36963061;47.5112006
8504471;Ipsach;Ipsach;739.0;BE;7.23547999;47.11736999
8500122;Bassecourt;Haute-Sorne;6729.0;JU;7.24684623;47.33668688
8500135;Pontenet;Valbirse;717.0;BE;7.25415926;47.23884831
8503405;Zweidlen;Glattfelden;58.0;ZH;8.46791894;47.57044816
8590795;Schlieren Mülligen;Schlieren;247.0;ZH;8.46728251;47.39564207
8503056;Ringlikon;Uitikon;248.0;ZH;8.47738;47.36023
8591136;Zürich Frankental;Zürich;261.0;ZH;8.48163604;47.40547057
8591258;Zürich Lindenplatz;Zürich;261.0;ZH;8.48611259;47.38781904
8503314;Niederhasli;Niederhasli;90.0;ZH;8.48870741;47.47833088
8503001;Zürich Altstetten;Zürich;261.0;ZH;8.48896265;47.39148307
8591402;Zürich Tüffenwies;Zürich;261.0;ZH;8.49472249;47.39792176
8500220;Dotzigen;Dotzigen;386.0;BE;7.33775429;47.11867176
8591176;Zürich Hardhof;Zürich;261.0;ZH;8.49747418;47.396350700000006
8591203;Zürich Hubertus;Zürich;261.0;ZH;8.49914864;47.37738152
8591236;Zürich Altes Krematorium;Zürich;261.0;ZH;8.507872;47.3778061
8503052;Zürich Friesenberg;Zürich;261.0;ZH;8.50794;47.364779999999996
8591398;Zürich Toni-Areal;Zürich;261.0;ZH;8.51058119;47.39004128
8591131;Zürich Fischerweg;Zürich;261.0;ZH;8.51212256;47.39357102
8503402;Eglisau;Eglisau;55.0;ZH;8.51655802;47.57237455
8502572;Zürich Goldbrunnenplatz;Zürich;261.0;ZH;8.51391796;47.37029305
8500066;Witterswil Station;Witterswil;2481.0;SO;7.52222;47.48739999
8515992;Baar Neufeld;Baar;1701.0;ZG;8.51778078;47.18849294
8508064;Bätterkinden;Bätterkinden;533.0;BE;7.53440001;47.13001998
8578160;Allschwil Binningerstrasse;Allschwil;2762.0;BL;7.53975925;47.55211718
8507071;Seftigen;Seftigen;883.0;BE;7.54028893;46.7868467
8591381;Zürich Stauffacher;Zürich;261.0;ZH;8.529248599999999;47.37342354
8500065;Ettingen Bahnhof;Ettingen;2768.0;BL;7.546010000000001;47.483779999999996
8503010;Zürich Enge;Zürich;261.0;ZH;8.53082057;47.36409882
8591100;Zürich Brunaustrasse;Zürich;261.0;ZH;8.53221751;47.35613376
8591404;Zürich Tunnelstrasse;Zürich;261.0;ZH;8.53252874;47.36614243
8591304;Zürich Post Wollishofen;Zürich;261.0;ZH;8.53295767;47.34446898
8503009;Zürich Wollishofen;Zürich;261.0;ZH;8.53360101;47.34744025
8591307;Zürich Radiostudio;Zürich;261.0;ZH;8.53518568;47.40198073
8591316;Zürich Rennweg;Zürich;261.0;ZH;8.53845736;47.37306637
8508086;Utzenstorf;Utzenstorf;552.0;BE;7.55362762;47.12953714
8587349;Zürich Bahnhofquai/HB;Zürich;261.0;ZH;8.54174155;47.37755961
8589287;Allschwil Lindenplatz;Allschwil;2762.0;BL;7.56040328;47.55766461
8591327;Zürich Rudolf-Brun-Brücke;Zürich;261.0;ZH;8.54293666;47.37394865
8503006;Zürich Oerlikon;Zürich;261.0;ZH;8.54413991;47.41153004
8580449;Zürich Oerlikon Bahnhof;Zürich;261.0;ZH;8.54478982;47.41149593
8591063;Zürich Oerlikon Bahnhof Ost;Zürich;261.0;ZH;8.54584846;47.41333877
8591382;Zürich Sternen Oerlikon;Zürich;261.0;ZH;8.54623103;47.41006991
8591229;Zürich Kinkelstrasse;Zürich;261.0;ZH;8.54633376;47.3888855
8591355;Zürich Seebacherplatz;Zürich;261.0;ZH;8.54836967;47.41986298
8508088;Gerlafingen;Gerlafingen;2519.0;SO;7.56528939;47.17056293
8591362;Zürich Seilbahn Rigiblick;Zürich;261.0;ZH;8.54836469;47.38591562
8591173;Zürich Haldenbach;Zürich;261.0;ZH;8.54838006;47.38029351
8503003;Zürich Stadelhofen;Zürich;261.0;ZH;8.54848909;47.36660977
8578152;Binningen Kronenplatz;Binningen;2765.0;BL;7.57170092;47.53804588
8530813;Zürich Kreuzplatz;Zürich;261.0;ZH;8.55408306;47.36487484
8500138;Basel St-Louis Grenze;Basel;2701.0;BS;7.57295;47.57595
8578176;Bottmingen Batteriestrasse;Bottmingen;2767.0;BL;7.57334835;47.52771909
8591830;Glattpark Glattpark;Opfikon;66.0;ZH;8.55676896;47.42038325
8590620;Glattbrugg Bahnhof;Opfikon;66.0;ZH;8.55935655;47.43056902
8588784;Binningen Oberdorf;Binningen;2765.0;BL;7.57608953;47.54028923
8591119;Zürich Englischviertelstrasse;Zürich;261.0;ZH;8.55817337;47.36673324
8589351;Basel Pilgerstrasse;Basel;2701.0;BS;7.57719008;47.56007418
8507297;Oey-Diemtigen;Diemtigen;762.0;BE;7.57915213;46.65988777
8589340;Basel Margarethen;Basel;2701.0;BS;7.58171809;47.54414079
8589327;Basel Holbeinstrasse;Basel;2701.0;BS;7.584065700000001;47.55262799
8573205;Zürich Flughafen Bahnhof;Kloten;62.0;ZH;8.56374686;47.45016098
8500160;Basel IWB;Basel;2701.0;BS;7.5843683;47.54667375
8500146;Basel Bhfeingang Gundeldingen;Basel;2701.0;BS;7.58746019;47.54553663
8500051;Reinach BL Dorf;Reinach (BL);2773.0;BL;7.58918001;47.49285999
8500010;Basel SBB;Basel;2701.0;BS;7.58956279;47.54741206
8591180;Zürich Hedwigsteig;Zürich;261.0;ZH;8.56503076;47.36042389
8588767;Basel Ciba;Basel;2701.0;BS;7.59024909;47.57341358
